add-yield-s,8,100,1600,487767,304,42
add-yield-c,8,100,1600,616922,385,0
add-none,8,100,1600,163263,102,0
add-m,8,100,1600,174636,109,0
add-s,8,100,1600,154225,96,0
add-c,8,100,1600,155393,97,0
add-yield-none,8,100,1600,906057,566,95
add-yield-m,8,100,1600,500363,312,-43
add-yield-s,8,100,1600,429032,268,87
add-yield-c,8,100,1600,689692,431,0
add-none,8,100,1600,149139,93,0
add-m,8,100,1600,158688,99,0
add-s,8,100,1600,141997,88,0
add-c,8,100,1600,258765,161,0
add-yield-none,8,100,1600,451228,282,64
add-yield-m,8,100,1600,416931,260,-12
add-yield-s,8,100,1600,1466991,916,27
add-yield-c,8,100,1600,436699,272,0
add-none,8,100,1600,170357,106,0
add-m,8,100,1600,181217,113,-28
add-s,8,100,1600,195997,122,0
add-c,8,100,1600,169115,105,0
add-yield-none,8,100,1600,424684,265,43
add-yield-m,8,100,1600,748782,467,93
add-yield-s,8,100,1600,470643,294,-65
add-yield-c,8,100,1600,519115,324,0
add-none,8,100,1600,150012,93,0
add-m,8,100,1600,174647,109,0
add-s,8,100,1600,180651,112,0
add-c,8,100,1600,162077,101,0
add-yield-none,8,100,1600,494751,309,98
add-yield-m,8,100,1600,422978,264,53
add-yield-s,8,100,1600,459325,287,43
add-yield-c,8,100,1600,634303,396,0
add-none,8,100,1600,145069,90,0
add-m,8,100,1600,173678,108,2
add-s,8,100,1600,223769,139,0
add-c,8,100,1600,145043,90,0
add-yield-none,8,100,1600,477253,298,28
add-yield-m,8,100,1600,486997,304,139
add-yield-s,8,100,1600,501554,313,17
add-yield-c,8,100,1600,622837,389,0
add-none,12,100,2400,258260,107,-29
add-m,12,100,2400,244009,101,0
add-s,12,100,2400,233750,97,0
add-c,12,100,2400,288702,120,0
add-yield-none,12,100,2400,802834,334,99
add-yield-m,12,100,2400,1145895,477,39
add-yield-s,12,100,2400,835755,348,5
add-yield-c,12,100,2400,835931,348,0
add-none,12,100,2400,208965,87,32
add-m,12,100,2400,237654,99,0
add-s,12,100,2400,250407,104,0
add-c,12,100,2400,233813,97,0
add-yield-none,12,100,2400,1095716,456,116
add-yield-m,12,100,2400,1212399,505,18
add-yield-s,12,100,2400,816581,340,54
add-yield-c,12,100,2400,877440,365,0
add-none,12,100,2400,226982,94,64
add-m,12,100,2400,219654,91,0
add-s,12,100,2400,211298,88,-33
add-c,12,100,2400,206939,86,0
add-yield-none,12,100,2400,1024737,426,181
add-yield-m,12,100,2400,1092466,455,24
add-yield-s,12,100,2400,843421,351,-25
add-yield-c,12,100,2400,1036436,431,0
add-none,12,100,2400,200212,83,166
add-m,12,100,2400,252178,105,8
add-s,12,100,2400,220814,92,0
add-c,12,100,2400,219032,91,0
add-yield-none,12,100,2400,861850,359,117
add-yield-m,12,100,2400,701319,292,-54
add-yield-s,12,100,2400,829123,345,-3
add-yield-c,12,100,2400,852406,355,0
add-none,12,100,2400,201403,83,0
add-m,12,100,2400,245290,102,0
add-s,12,100,2400,299871,124,0
add-c,12,100,2400,228170,95,0
add-yield-none,12,100,2400,1068543,445,161
add-yield-m,12,100,2400,885131,368,-1
add-yield-s,12,100,2400,862011,359,129
add-yield-c,12,100,2400,1013108,422,0
add-none,12,100,2400,249524,103,0
add-m,12,100,2400,211212,88,16
add-s,12,100,2400,206593,86,0
add-c,12,100,2400,215685,89,0
add-yield-none,12,100,2400,856522,356,-15
add-yield-m,12,100,2400,879358,366,28
add-yield-s,12,100,2400,1111297,463,42
add-yield-c,12,100,2400,1012154,421,0
add-none,12,100,2400,210820,87,77
add-m,12,100,2400,229718,95,3
add-s,12,100,2400,202800,84,0
add-c,12,100,2400,242612,101,0
add-yield-none,12,100,2400,826343,344,0
add-yield-m,12,100,2400,722589,301,25
add-yield-s,12,100,2400,1325877,552,-27
add-yield-c,12,100,2400,781601,325,0
add-none,12,100,2400,209888,87,0
add-m,12,100,2400,232413,96,0
add-s,12,100,2400,213884,89,0
add-c,12,100,2400,205092,85,0
add-yield-none,12,100,2400,851141,354,93
add-yield-m,12,100,2400,743383,309,37
add-yield-s,12,100,2400,783499,326,-39
add-yield-c,12,100,2400,950162,395,0
add-none,12,100,2400,212101,88,0
add-m,12,100,2400,209387,87,0
add-s,12,100,2400,223095,92,0
add-c,12,100,2400,221733,92,0
add-yield-none,12,100,2400,814870,339,73
add-yield-m,12,100,2400,739127,307,-84
add-yield-s,12,100,2400,904366,376,-3
add-yield-c,12,100,2400,998051,415,0
add-none,12,100,2400,278473,116,61
add-m,12,100,2400,218713,91,0
add-s,12,100,2400,241280,100,0
add-c,12,100,2400,329816,137,0
add-yield-none,12,100,2400,2232541,930,115
add-yield-m,12,100,2400,888318,370,120
add-yield-s,12,100,2400,626863,261,50
add-yield-c,12,100,2400,626211,260,0
add-none,2,1000,4000,124648,31,943
add-m,2,1000,4000,175216,43,-14
add-s,2,1000,4000,152944,38,-1
add-c,2,1000,4000,93563,23,0
add-yield-none,2,1000,4000,1245123,311,-31
add-yield-m,2,1000,4000,1402031,350,3
add-yield-s,2,1000,4000,1403718,350,-33
add-yield-c,2,1000,4000,1347905,336,0
add-none,2,1000,4000,115462,28,0
add-m,2,1000,4000,174446,43,21
add-s,2,1000,4000,157869,39,-130
add-c,2,1000,4000,93502,23,0
add-yield-none,2,1000,4000,1366540,341,-243
add-yield-m,2,1000,4000,1327781,331,1
add-yield-s,2,1000,4000,1348329,337,43
add-yield-c,2,1000,4000,1298752,324,0
add-none,2,1000,4000,135063,33,0
add-m,2,1000,4000,242372,60,-18
add-s,2,1000,4000,232259,58,1
add-c,2,1000,4000,132790,33,0
add-yield-none,2,1000,4000,1369858,342,69
add-yield-m,2,1000,4000,1457669,364,-7
add-yield-s,2,1000,4000,1416036,354,-88
add-yield-c,2,1000,4000,1448268,362,0
add-none,2,1000,4000,109951,27,64
add-m,2,1000,4000,216867,54,-34
add-s,2,1000,4000,178280,44,-294
add-c,2,1000,4000,145806,36,0
add-yield-none,2,1000,4000,1446447,361,-12
add-yield-m,2,1000,4000,1562643,390,5
add-yield-s,2,1000,4000,1438099,359,25
add-yield-c,2,1000,4000,1391274,347,0
add-none,2,1000,4000,148084,37,182
add-m,2,1000,4000,145307,36,12
add-s,2,1000,4000,167827,41,1
add-c,2,1000,4000,137500,34,0
add-yield-none,2,1000,4000,1552749,388,0
add-yield-m,2,1000,4000,1482148,370,8
add-yield-s,2,1000,4000,1620831,405,33
add-yield-c,2,1000,4000,1423576,355,0
add-none,2,1000,4000,130023,32,172
add-m,2,1000,4000,194702,48,36
add-s,2,1000,4000,148881,37,0
add-c,2,1000,4000,97120,24,0
add-yield-none,2,1000,4000,1362399,340,19
add-yield-m,2,1000,4000,1505119,376,-23
add-yield-s,2,1000,4000,1438269,359,19
add-yield-c,2,1000,4000,1445292,361,0
add-none,2,1000,4000,496675,124,0
add-m,2,1000,4000,227567,56,0
add-s,2,1000,4000,160066,40,1
add-c,2,1000,4000,101672,25,0
add-yield-none,2,1000,4000,1325867,331,17
add-yield-m,2,1000,4000,1508246,377,-6
add-yield-s,2,1000,4000,1459561,364,-3
add-yield-c,2,1000,4000,1417873,354,0
add-none,2,1000,4000,108237,27,0
add-m,2,1000,4000,214161,53,-53
add-s,2,1000,4000,195772,48,578
add-c,2,1000,4000,151506,37,0
add-yield-none,2,1000,4000,1399034,349,-55
add-yield-m,2,1000,4000,1602460,400,-16
add-yield-s,2,1000,4000,1680292,420,-84
add-yield-c,2,1000,4000,1592343,398,0
add-none,2,1000,4000,130439,32,0
add-m,2,1000,4000,200067,50,3
add-s,2,1000,4000,184024,46,323
add-c,2,1000,4000,129965,32,0
add-yield-none,2,1000,4000,1408733,352,-60
add-yield-m,2,1000,4000,1481188,370,40
add-yield-s,2,1000,4000,1428367,357,-35
add-yield-c,2,1000,4000,1460121,365,0
add-none,2,1000,4000,152909,38,0
add-m,2,1000,4000,237572,59,-42
add-s,2,1000,4000,192225,48,0
add-c,2,1000,4000,119409,29,0
add-yield-none,2,1000,4000,1329660,332,18
add-yield-m,2,1000,4000,1451432,362,3
add-yield-s,2,1000,4000,1582650,395,-44
add-yield-c,2,1000,4000,1406413,351,0
add-none,4,1000,8000,165788,20,12
add-m,4,1000,8000,318259,39,138
add-s,4,1000,8000,324512,40,666
add-c,4,1000,8000,852754,106,0
add-yield-none,4,1000,8000,2112735,264,67
add-yield-m,4,1000,8000,2196801,274,-145
add-yield-s,4,1000,8000,2155363,269,-349
add-yield-c,4,1000,8000,2036348,254,0
add-none,4,1000,8000,156675,19,1036
add-m,4,1000,8000,269664,33,31
add-s,4,1000,8000,249845,31,-348
add-c,4,1000,8000,146832,18,0
add-yield-none,4,1000,8000,2121164,265,-108
add-yield-m,4,1000,8000,2234287,279,-150
add-yield-s,4,1000,8000,2223910,277,-68
add-yield-c,4,1000,8000,2126563,265,0
add-none,4,1000,8000,161319,20,68
add-m,4,1000,8000,306211,38,214
add-s,4,1000,8000,381964,47,222
add-c,4,1000,8000,137667,17,0
add-yield-none,4,1000,8000,2069530,258,-497
add-yield-m,4,1000,8000,2145450,268,-422
add-yield-s,4,1000,8000,2177164,272,-291
add-yield-c,4,1000,8000,2302376,287,0
add-none,4,1000,8000,177153,22,1233
add-m,4,1000,8000,371072,46,335
add-s,4,1000,8000,343308,42,377
add-c,4,1000,8000,375240,46,0
add-yield-none,4,1000,8000,2100004,262,-572
add-yield-m,4,1000,8000,2180387,272,-372
add-yield-s,4,1000,8000,2158122,269,-634
add-yield-c,4,1000,8000,2100523,262,0
add-none,4,1000,8000,146359,18,893
add-m,4,1000,8000,326748,40,246
add-s,4,1000,8000,340520,42,225
add-c,4,1000,8000,414344,51,0
add-yield-none,4,1000,8000,2172490,271,-800
add-yield-m,4,1000,8000,2186025,273,-559
add-yield-s,4,1000,8000,2217325,277,22
add-yield-c,4,1000,8000,2146204,268,0
add-none,4,1000,8000,142155,17,128
add-m,4,1000,8000,268819,33,292
add-s,4,1000,8000,294839,36,376
add-c,4,1000,8000,153560,19,0
add-yield-none,4,1000,8000,1885594,235,593
add-yield-m,4,1000,8000,2168542,271,-525
add-yield-s,4,1000,8000,2169785,271,-71
add-yield-c,4,1000,8000,2083900,260,0
add-none,4,1000,8000,166725,20,920
add-m,4,1000,8000,258318,32,-74
add-s,4,1000,8000,264613,33,364
add-c,4,1000,8000,150904,18,0
add-yield-none,4,1000,8000,2827699,353,611
add-yield-m,4,1000,8000,2177052,272,-401
add-yield-s,4,1000,8000,2193310,274,-500
add-yield-c,4,1000,8000,2109122,263,0
add-none,4,1000,8000,122080,15,221
add-m,4,1000,8000,325928,40,355
add-s,4,1000,8000,279817,34,366
add-c,4,1000,8000,149524,18,0
add-yield-none,4,1000,8000,1780902,222,337
add-yield-m,4,1000,8000,2253135,281,-507
add-yield-s,4,1000,8000,2153734,269,-717
add-yield-c,4,1000,8000,2083808,260,0
add-none,4,1000,8000,182865,22,610
add-m,4,1000,8000,277425,34,431
add-s,4,1000,8000,347839,43,31
add-c,4,1000,8000,148869,18,0
add-yield-none,4,1000,8000,2049610,256,194
add-yield-m,4,1000,8000,2182355,272,-1
add-yield-s,4,1000,8000,2166768,270,35
add-yield-c,4,1000,8000,2085454,260,0
add-none,4,1000,8000,156100,19,1639
add-m,4,1000,8000,249485,31,379
add-s,4,1000,8000,310940,38,239
add-c,4,1000,8000,241620,30,0
add-yield-none,4,1000,8000,2064536,258,-552
add-yield-m,4,1000,8000,2192626,274,-479
add-yield-s,4,1000,8000,2165701,270,-289
add-yield-c,4,1000,8000,2133885,266,0
add-none,8,1000,16000,312518,19,630
add-m,8,1000,16000,477363,29,890
add-s,8,1000,16000,428335,26,130
add-c,8,1000,16000,219998,13,0
add-yield-none,8,1000,16000,5982794,373,-157
add-yield-m,8,1000,16000,3798093,237,49
add-yield-s,8,1000,16000,2903423,181,-652
add-yield-c,8,1000,16000,5300043,331,0
add-none,8,1000,16000,317610,19,491
add-m,8,1000,16000,497331,31,132
add-s,8,1000,16000,527359,32,-95
add-c,8,1000,16000,490287,30,0
add-yield-none,8,1000,16000,3483526,217,48
add-yield-m,8,1000,16000,5793714,362,-406
add-yield-s,8,1000,16000,4025849,251,-817
add-yield-c,8,1000,16000,3397441,212,0
add-none,8,1000,16000,244514,15,316
add-m,8,1000,16000,446164,27,231
add-s,8,1000,16000,411656,25,179
add-c,8,1000,16000,250663,15,0
add-yield-none,8,1000,16000,5736790,358,255
add-yield-m,8,1000,16000,4376031,273,-839
add-yield-s,8,1000,16000,3052244,190,-555
add-yield-c,8,1000,16000,4452555,278,0
add-none,8,1000,16000,309580,19,382
add-m,8,1000,16000,503288,31,262
add-s,8,1000,16000,566354,35,177
add-c,8,1000,16000,251443,15,0
add-yield-none,8,1000,16000,5990374,374,-182
add-yield-m,8,1000,16000,3644209,227,-363
add-yield-s,8,1000,16000,3606890,225,-61
add-yield-c,8,1000,16000,3382756,211,0
add-none,8,1000,16000,256921,16,529
add-m,8,1000,16000,437343,27,424
add-s,8,1000,16000,431540,26,289
add-c,8,1000,16000,240826,15,0
add-yield-none,8,1000,16000,6074792,379,104
add-yield-m,8,1000,16000,3579815,223,339
add-yield-s,8,1000,16000,3550228,221,113
add-yield-c,8,1000,16000,3430548,214,0
add-none,8,1000,16000,220270,13,259
add-m,8,1000,16000,585240,36,78
add-s,8,1000,16000,484929,30,-59
add-c,8,1000,16000,262364,16,0
add-yield-none,8,1000,16000,3459865,216,141
add-yield-m,8,1000,16000,3612551,225,-620
add-yield-s,8,1000,16000,3583542,223,2
add-yield-c,8,1000,16000,3447547,215,0
add-none,8,1000,16000,220021,13,991
add-m,8,1000,16000,578879,36,180
add-s,8,1000,16000,537509,33,131
add-c,8,1000,16000,212520,13,0
add-yield-none,8,1000,16000,3361748,210,215
add-yield-m,8,1000,16000,3651657,228,48
add-yield-s,8,1000,16000,3581225,223,-58
add-yield-c,8,1000,16000,3506221,219,0
add-none,8,1000,16000,256888,16,1711
add-m,8,1000,16000,515406,32,333
add-s,8,1000,16000,432294,27,381
add-c,8,1000,16000,212297,13,0
add-yield-none,8,1000,16000,3408383,213,90
add-yield-m,8,1000,16000,4026754,251,-673
add-yield-s,8,1000,16000,3617744,226,-111
add-yield-c,8,1000,16000,5594705,349,0
add-none,8,1000,16000,315263,19,-851
add-m,8,1000,16000,477373,29,555
add-s,8,1000,16000,434787,27,80
add-c,8,1000,16000,237449,14,0
add-yield-none,8,1000,16000,5918777,369,143
add-yield-m,8,1000,16000,5314060,332,-946
add-yield-s,8,1000,16000,3623262,226,-306
add-yield-c,8,1000,16000,4312775,269,0
add-none,8,1000,16000,763930,47,-1945
add-m,8,1000,16000,564235,35,290
add-s,8,1000,16000,523096,32,-319
add-c,8,1000,16000,344699,21,0
add-yield-none,8,1000,16000,4088833,255,41
add-yield-m,8,1000,16000,3720310,232,-37
add-yield-s,8,1000,16000,3314634,207,-915
add-yield-c,8,1000,16000,5105910,319,0
add-none,12,1000,24000,440759,18,1254
add-m,12,1000,24000,752950,31,-12
add-s,12,1000,24000,882959,36,-181
add-c,12,1000,24000,349435,14,0
add-yield-none,12,1000,24000,9745632,406,211
add-yield-m,12,1000,24000,7136291,297,-408
add-yield-s,12,1000,24000,6357799,264,-378
add-yield-c,12,1000,24000,6430253,267,0
add-none,12,1000,24000,417515,17,829
add-m,12,1000,24000,919018,38,135
add-s,12,1000,24000,807786,33,-186
add-c,12,1000,24000,661957,27,0
add-yield-none,12,1000,24000,11558819,481,-832
add-yield-m,12,1000,24000,6534975,272,-548
add-yield-s,12,1000,24000,4455104,185,-402
add-yield-c,12,1000,24000,4458708,185,0
add-none,12,1000,24000,391012,16,1355
add-m,12,1000,24000,625541,26,224
add-s,12,1000,24000,547037,22,479
add-c,12,1000,24000,311937,12,0
add-yield-none,12,1000,24000,6091996,253,178
add-yield-m,12,1000,24000,7551353,314,-281
add-yield-s,12,1000,24000,7141024,297,-956
add-yield-c,12,1000,24000,6827528,284,0
add-none,12,1000,24000,405867,16,1628
add-m,12,1000,24000,801829,33,64
add-s,12,1000,24000,684212,28,657
add-c,12,1000,24000,343757,14,0
add-yield-none,12,1000,24000,10077358,419,-153
add-yield-m,12,1000,24000,6762207,281,77
add-yield-s,12,1000,24000,7447293,310,-225
add-yield-c,12,1000,24000,6622332,275,0
add-none,12,1000,24000,393202,16,1815
add-m,12,1000,24000,842796,35,175
add-s,12,1000,24000,809348,33,58
add-c,12,1000,24000,279176,11,0
add-yield-none,12,1000,24000,7023310,292,-804
add-yield-m,12,1000,24000,9013842,375,-659
add-yield-s,12,1000,24000,6223740,259,-571
add-yield-c,12,1000,24000,6536747,272,0
add-none,12,1000,24000,431902,17,-17
add-m,12,1000,24000,809113,33,-16
add-s,12,1000,24000,781272,32,283
add-c,12,1000,24000,313176,13,0
add-yield-none,12,1000,24000,7369217,307,-140
add-yield-m,12,1000,24000,6730738,280,-555
add-yield-s,12,1000,24000,6197277,258,-514
add-yield-c,12,1000,24000,6143938,255,0
add-none,12,1000,24000,400572,16,5
add-m,12,1000,24000,747596,31,394
add-s,12,1000,24000,784125,32,450
add-c,12,1000,24000,353056,14,0
add-yield-none,12,1000,24000,10946159,456,-833
add-yield-m,12,1000,24000,8266457,344,-479
add-yield-s,12,1000,24000,6255806,260,-522
add-yield-c,12,1000,24000,6788502,282,0
add-none,12,1000,24000,462042,19,643
add-m,12,1000,24000,905944,37,-75
add-s,12,1000,24000,720252,30,-414
add-c,12,1000,24000,308575,12,0
add-yield-none,12,1000,24000,7364440,306,736
add-yield-m,12,1000,24000,9241216,385,-744
add-yield-s,12,1000,24000,6659824,277,139
add-yield-c,12,1000,24000,7414372,308,0
add-none,12,1000,24000,472141,19,950
add-m,12,1000,24000,873113,36,586
add-s,12,1000,24000,673800,28,-312
add-c,12,1000,24000,326016,13,0
add-yield-none,12,1000,24000,8400086,350,82
add-yield-m,12,1000,24000,6584217,274,-792
add-yield-s,12,1000,24000,4646790,193,-331
add-yield-c,12,1000,24000,8854086,368,0
add-none,12,1000,24000,427710,17,-67
add-m,12,1000,24000,817370,34,11
add-s,12,1000,24000,740027,30,379
add-c,12,1000,24000,539875,22,0
add-yield-none,12,1000,24000,6375696,265,254
add-yield-m,12,1000,24000,9100958,379,-249
add-yield-s,12,1000,24000,11139195,464,-192
add-yield-c,12,1000,24000,9636888,401,0
add-none,2,10000,40000,593333,14,0
add-m,2,10000,40000,1769982,44,-959
add-s,2,10000,40000,910327,22,0
add-c,2,10000,40000,438902,10,0
add-yield-none,2,10000,40000,18782189,469,33
add-yield-m,2,10000,40000,18122706,453,-1380
add-yield-s,2,10000,40000,25051556,626,-80
add-yield-c,2,10000,40000,16176893,404,0
add-none,2,10000,40000,718436,17,-748
add-m,2,10000,40000,1628933,40,462
add-s,2,10000,40000,1727167,43,113
add-c,2,10000,40000,678351,16,0
add-yield-none,2,10000,40000,16048746,401,344
add-yield-m,2,10000,40000,15880196,397,-7
add-yield-s,2,10000,40000,14771512,369,-296
add-yield-c,2,10000,40000,13324246,333,0
add-none,2,10000,40000,643647,16,7427
add-m,2,10000,40000,1721488,43,-369
add-s,2,10000,40000,1717544,42,-104
add-c,2,10000,40000,434155,10,0
add-yield-none,2,10000,40000,13645095,341,-1310
add-yield-m,2,10000,40000,13566341,339,-65
add-yield-s,2,10000,40000,12205191,305,30
add-yield-c,2,10000,40000,11874036,296,0
add-none,2,10000,40000,477899,11,8843
add-m,2,10000,40000,1561803,39,-1586
add-s,2,10000,40000,1446897,36,-2
add-c,2,10000,40000,357844,8,0
add-yield-none,2,10000,40000,11526175,288,71
add-yield-m,2,10000,40000,12614429,315,-364
add-yield-s,2,10000,40000,12111467,302,-8
add-yield-c,2,10000,40000,11331277,283,0
add-none,2,10000,40000,516231,12,4915
add-m,2,10000,40000,1423242,35,-782
add-s,2,10000,40000,1430277,35,-596
add-c,2,10000,40000,388795,9,0
add-yield-none,2,10000,40000,11616215,290,-22
add-yield-m,2,10000,40000,13493052,337,-479
add-yield-s,2,10000,40000,12013120,300,-158
add-yield-c,2,10000,40000,12013279,300,0
add-none,2,10000,40000,580522,14,-8816
add-m,2,10000,40000,1532248,38,-645
add-s,2,10000,40000,1544113,38,-134
add-c,2,10000,40000,346863,8,0
add-yield-none,2,10000,40000,11719450,292,-769
add-yield-m,2,10000,40000,13769478,344,4
add-yield-s,2,10000,40000,13356927,333,-273
add-yield-c,2,10000,40000,12306013,307,0
add-none,2,10000,40000,581187,14,4814
add-m,2,10000,40000,1630106,40,-379
add-s,2,10000,40000,1230738,30,-8867
add-c,2,10000,40000,374319,9,0
add-yield-none,2,10000,40000,12144421,303,-468
add-yield-m,2,10000,40000,13171391,329,-35
add-yield-s,2,10000,40000,12872493,321,-18
add-yield-c,2,10000,40000,12263555,306,0
add-none,2,10000,40000,478856,11,1789
add-m,2,10000,40000,1552155,38,-25
add-s,2,10000,40000,1134377,28,21
add-c,2,10000,40000,372402,9,0
add-yield-none,2,10000,40000,12256623,306,77
add-yield-m,2,10000,40000,13363607,334,-347
add-yield-s,2,10000,40000,11176805,279,-150
add-yield-c,2,10000,40000,10687971,267,0
add-none,2,10000,40000,521547,13,1765
add-m,2,10000,40000,1242461,31,-695
add-s,2,10000,40000,1391638,34,-336
add-c,2,10000,40000,319529,7,0
add-yield-none,2,10000,40000,11446269,286,-543
add-yield-m,2,10000,40000,13406062,335,-302
add-yield-s,2,10000,40000,13204115,330,-199
add-yield-c,2,10000,40000,12881416,322,0
add-none,2,10000,40000,617114,15,2408
add-m,2,10000,40000,1489317,37,-604
add-s,2,10000,40000,1476653,36,77
add-c,2,10000,40000,366455,9,0
add-yield-none,2,10000,40000,12575767,314,-101
add-yield-m,2,10000,40000,13723175,343,-182
add-yield-s,2,10000,40000,12847790,321,-156
add-yield-c,2,10000,40000,13719164,342,0
add-none,4,10000,80000,981844,12,-4552
add-m,4,10000,80000,2266902,28,-276
add-s,4,10000,80000,1816688,22,-1677
add-c,4,10000,80000,512040,6,0
add-yield-none,4,10000,80000,20091067,251,-8614
add-yield-m,4,10000,80000,19133157,239,-3050
add-yield-s,4,10000,80000,18332149,229,-131
add-yield-c,4,10000,80000,17713924,221,0
add-none,4,10000,80000,877955,10,-59
add-m,4,10000,80000,1551192,19,576
add-s,4,10000,80000,1595121,19,436
add-c,4,10000,80000,487183,6,0
add-yield-none,4,10000,80000,18064078,225,-5887
add-yield-m,4,10000,80000,18435802,230,-4157
add-yield-s,4,10000,80000,18444684,230,-3670
add-yield-c,4,10000,80000,12170683,152,0
add-none,4,10000,80000,878297,10,1002
add-m,4,10000,80000,2158364,26,-682
add-s,4,10000,80000,2102447,26,-1242
add-c,4,10000,80000,482044,6,0
add-yield-none,4,10000,80000,17713092,221,-7196
add-yield-m,4,10000,80000,18639257,232,-3636
add-yield-s,4,10000,80000,18565751,232,-3397
add-yield-c,4,10000,80000,17163766,214,0
add-none,4,10000,80000,823535,10,4272
add-m,4,10000,80000,2654094,33,-1414
add-s,4,10000,80000,2105887,26,79
add-c,4,10000,80000,494532,6,0
add-yield-none,4,10000,80000,17793829,222,-3878
add-yield-m,4,10000,80000,18552469,231,-4334
add-yield-s,4,10000,80000,18304173,228,-2896
add-yield-c,4,10000,80000,17994786,224,0
add-none,4,10000,80000,1093301,13,4277
add-m,4,10000,80000,2066204,25,-737
add-s,4,10000,80000,2042254,25,-44
add-c,4,10000,80000,580957,7,0
add-yield-none,4,10000,80000,18476831,230,-2243
add-yield-m,4,10000,80000,18475175,230,-3949
add-yield-s,4,10000,80000,18816634,235,-3036
add-yield-c,4,10000,80000,18572003,232,0
add-none,4,10000,80000,966581,12,-1595
add-m,4,10000,80000,2110576,26,173
add-s,4,10000,80000,2120848,26,-1445
add-c,4,10000,80000,544972,6,0
add-yield-none,4,10000,80000,18220600,227,-6253
add-yield-m,4,10000,80000,19189446,239,-4872
add-yield-s,4,10000,80000,18955434,236,-4613
add-yield-c,4,10000,80000,18404298,230,0
add-none,4,10000,80000,1073098,13,-9695
add-m,4,10000,80000,2108068,26,-231
add-s,4,10000,80000,2031098,25,-219
add-c,4,10000,80000,494139,6,0
add-yield-none,4,10000,80000,18309423,228,-6869
add-yield-m,4,10000,80000,19120203,239,-4598
add-yield-s,4,10000,80000,18841180,235,-4572
add-yield-c,4,10000,80000,18550840,231,0
add-none,4,10000,80000,1070337,13,-567
add-m,4,10000,80000,2154443,26,-1090
add-s,4,10000,80000,2152924,26,-407
add-c,4,10000,80000,941984,11,0
add-yield-none,4,10000,80000,18290439,228,-4164
add-yield-m,4,10000,80000,14896959,186,-1127
add-yield-s,4,10000,80000,15149587,189,-2005
add-yield-c,4,10000,80000,17936525,224,0
add-none,4,10000,80000,1033563,12,-9510
add-m,4,10000,80000,2161040,27,77
add-s,4,10000,80000,1635418,20,71
add-c,4,10000,80000,555379,6,0
add-yield-none,4,10000,80000,17188806,214,2157
add-yield-m,4,10000,80000,14820921,185,-1834
add-yield-s,4,10000,80000,17049583,213,-4001
add-yield-c,4,10000,80000,16628646,207,0
add-none,4,10000,80000,1088581,13,380
add-m,4,10000,80000,2026614,25,287
add-s,4,10000,80000,2135484,26,-69
add-c,4,10000,80000,609173,7,0
add-yield-none,4,10000,80000,20962181,262,-789
add-yield-m,4,10000,80000,28238477,352,-4052
add-yield-s,4,10000,80000,25849897,323,-4150
add-yield-c,4,10000,80000,21385017,267,0
add-none,8,10000,160000,2216257,13,-2727
add-m,8,10000,160000,4990602,31,-1241
add-s,8,10000,160000,4804740,30,-2139
add-c,8,10000,160000,881395,5,0
add-yield-none,8,10000,160000,40651908,254,-9320
add-yield-m,8,10000,160000,38386572,239,-5269
add-yield-s,8,10000,160000,23989784,149,378
add-yield-c,8,10000,160000,23598769,147,0
add-none,8,10000,160000,1629461,10,-761
add-m,8,10000,160000,3379898,21,-2400
add-s,8,10000,160000,3475982,21,-5490
add-c,8,10000,160000,2973366,18,0
add-yield-none,8,10000,160000,38425182,240,-11759
add-yield-m,8,10000,160000,22705660,141,-4404
add-yield-s,8,10000,160000,24051080,150,-5535
add-yield-c,8,10000,160000,35188937,219,0
add-none,8,10000,160000,1930907,12,108
add-m,8,10000,160000,3166294,19,-5496
add-s,8,10000,160000,3559752,22,-5052
add-c,8,10000,160000,732882,4,0
add-yield-none,8,10000,160000,28622942,178,-12530
add-yield-m,8,10000,160000,28102364,175,-6340
add-yield-s,8,10000,160000,24679108,154,-4288
add-yield-c,8,10000,160000,22146197,138,0
add-none,8,10000,160000,1767117,11,-1400
add-m,8,10000,160000,3513152,21,-1643
add-s,8,10000,160000,3530130,22,111
add-c,8,10000,160000,758407,4,0
add-yield-none,8,10000,160000,34784854,217,-8576
add-yield-m,8,10000,160000,24597730,153,-6949
add-yield-s,8,10000,160000,30843739,192,-11546
add-yield-c,8,10000,160000,22196658,138,0
add-none,8,10000,160000,1967793,12,-9781
add-m,8,10000,160000,3736338,23,-3608
add-s,8,10000,160000,4308553,26,-4365
add-c,8,10000,160000,808109,5,0
add-yield-none,8,10000,160000,34963024,218,-6937
add-yield-m,8,10000,160000,41014067,256,-2824
add-yield-s,8,10000,160000,23299428,145,-3682
add-yield-c,8,10000,160000,26454102,165,0
add-none,8,10000,160000,1889637,11,-17847
add-m,8,10000,160000,3755366,23,-1228
add-s,8,10000,160000,3504880,21,-2555
add-c,8,10000,160000,1082335,6,0
add-yield-none,8,10000,160000,27984700,174,-17769
add-yield-m,8,10000,160000,31543025,197,-6061
add-yield-s,8,10000,160000,24199237,151,-4980
add-yield-c,8,10000,160000,35772534,223,0
add-none,8,10000,160000,1552211,9,6060
add-m,8,10000,160000,2625585,16,-5450
add-s,8,10000,160000,3039683,18,-8779
add-c,8,10000,160000,976134,6,0
add-yield-none,8,10000,160000,31225578,195,-12862
